user_id,products,reviews
8745264,86,1
9010058,34,2
9313074,13,1
9411731,677,12
9473078,293,1
9485945,304,5
9536761,191,1
9542448,6,1
9627030,88,1
9627465,333,2
9858349,346,21
10212063,104,6
10343660,7,1
10372168,18,2
10712221,15,1
10720193,34,1
10781231,50,4
10802751,370,13
10970762,84,2
11069594,118,1
12308589,4,0
12413156,20,1
12955267,8,1
13298600,29,1
13362960,4,1
14079728,73,4
14091743,26,2
14219116,110,2
339050,35,5
409663,57,1
483951,83,2
733717,26,0
759365,49,0
896327,22,2
1793637,8,2
1971949,15,1
1988831,72,5
2048729,20,1
2081417,33,2
2644302,63,1
2686099,3,1
3124807,17,1
3799096,9,1
3981195,12,1
3988870,60,13
3999051,3,1
4097943,79,1
1067663,171,2
3187637,1443,3
7444224,580,1
7692835,91,1
7991851,24,1
8697405,8,1
8819257,502,1
8869117,160,1
10357022,185,9
10932284,55,4
11097617,257,1
11186112,230,1
11267670,115,1
11278987,42,1
11295313,240,1
11331005,745,5
11501487,33,3
11559577,464,3
11613974,321,3
11659561,119,1
11946496,289,4
12101198,2236,3
12714275,127,1
14108112,110,3
14196723,433,4
283703,244,2
1423461,66,4
1640721,100,1
2219984,41,1
3175393,116,1
3204390,123,1
3704323,156,1
3951605,17,1
4698731,103,1
4927274,68,1
5060148,74,2
5207863,27,3
5283047,52,2
5401429,40,1
5684557,77,2
5688089,202,6
5909372,10,4
5984889,259,8
6103383,151,4
6106441,10,1
6199281,293,5
6253303,108,3
6500788,171,7
6651749,100,3
6889686,86,1
6895923,50,2
6898197,211,2
6900550,62,1
7000197,57,3
7081198,59,7
7102314,28,1
7208845,24,1
7254948,18,0
7287272,220,27
7386197,55,10
7633749,13,0
7838500,16,3
7870102,13,3
7950021,11,1
7974209,19,2
8156534,12,1
8360699,130,5
8467259,11,1
8629823,38,1
8829979,38,1
9219505,47,1
9236040,32,1
9424471,6,1
9439182,84,1
9643792,2,2
9987707,3,1
10042083,63,1
10062454,16,1
10289844,9,1
10302625,6,1
10376258,14,1
10444362,341,12
10528447,158,3
11082663,185,2
12908320,97,18
13248207,62,6
13293098,81,2
13392739,28,2
13490729,17,1
1715746,0,1
1987911,19,1
1999413,107,1
2046000,11,1
2176343,2,1
2266611,7,1
2961983,29,4
3017742,94,1
3152360,9,0
3226395,41,2
3229909,27,1
3390142,102,1
3562100,20,2
3620516,48,4
4172016,12,1
4323545,4,1
4602888,3,1
4824924,75,1
8972124,109,2
10066835,50,2
4516427,31,1
8535266,552,11
8834977,6,1
9576236,54,1
10030923,360,28
10204741,5,1
10364401,926,3
11274596,102,2
11567866,487,3
12111787,144,1
12224921,9,1
12881353,858,11
13836294,214,1
13950412,463,1
13954385,159,11
14023454,266,3
14036566,86,2
36452,67,2
394058,28,1
619635,183,4
1092328,357,2
2071335,266,1
2406646,87,1
3145164,25,2
3929992,138,2
4050725,258,9
4151615,227,5
4238438,354,2
4280935,245,1
4592122,19,1
4638652,80,8
4789798,89,7
5065764,142,22
5109372,64,1
5264477,213,4
5558288,67,2
5804411,136,5
5930979,30,1
5949722,14,1
6093379,97,1
6222057,81,1
6408322,30,1
6547044,324,3
6725354,39,1
7024945,52,1
7343096,29,2
7576280,12,1
7687960,34,1
7974828,8,1
8140864,82,17
8224065,30,1
8493714,11,1
8769078,55,2
8952225,163,1
8965333,33,0
8991458,77,1
9440982,15,0
9764415,150,2
9991781,19,1
10161423,108,1
10488990,23,1
10580513,66,4
10854070,28,1
10884377,72,2
10902530,46,1
10977506,17,3
11023833,16,1
11074398,3,1
11121830,50,1
12236415,17,1
12321188,26,2
12478306,15,1
12513210,54,4
12535438,174,1
12710898,32,1
12821223,82,3
12880599,135,2
13134910,152,4
13366341,160,1
13515658,11,1
14033622,90,9
88675,20,2
301160,21,2
476823,9,1
508880,21,2
567077,9,1
631980,25,1
737143,53,1
770902,2,1
863038,16,1
1002996,19,0
1077243,133,6
1484838,92,2
1610472,3,2
1686547,5,1
1903917,9,1
2211398,74,1
2241475,8,1
2380286,60,1
2420653,21,1
2513967,15,3
2592624,45,4
2713349,19,1
3023223,104,7
3129641,3,1
3276379,20,1
3379240,45,1
3734176,16,1
3897307,4,1
3970974,66,1
4728796,4,1
4769650,2,1
4931706,17,0
14041637,120,1
639849,418,1
5227788,201,1
10597722,80,1
10789407,3,1
11289158,173,3
11340741,61,1
11351888,151,5
11426675,158,1
11442320,56,12
11684786,16,1
11775829,181,2
12144068,179,1
12247516,134,0
12667314,119,1
13874859,116,1
14135004,180,3
1300060,65,2
1320557,56,1
1687658,149,6
1696149,212,4
1768372,46,1
2622202,271,6
3378720,251,7
3860712,300,5
4047166,52,1
4253463,290,10
4453055,54,2
4927968,101,2
5005247,89,1
5100298,548,3
5358870,131,1
5517245,10,1
5605994,25,1
5626757,10,1
5716531,8,1
5736786,307,1
5906646,34,1
5918935,785,4
5949879,84,9
6010495,92,2
6417584,184,2
6460203,81,1
6502999,26,1
6512646,0,1
6513179,65,1
6618373,78,4
6664213,184,4
7011219,31,1
7045613,70,0
7441055,131,2
7567551,52,1
7685628,146,1
7769412,13,1
8397167,78,1
9130779,89,2
9288064,41,2
9383879,32,1
9500053,148,1
9833703,14,1
10125953,66,5
10177137,89,5
10450915,3,1
11142086,11,1
12299027,15,0
12511179,24,0
12669495,54,1
12726728,37,5
12889123,30,2
13421604,12,1
13701563,24,1
13942209,6,1
13966016,25,1
14011551,78,7
14099277,88,17
228961,61,3
588731,27,1
734565,34,6
747111,702,7
930711,11,2
1015814,13,1
1024819,17,1
1578488,15,4
1829729,33,3
1901941,10,1
1902614,30,3
2144731,22,1
2147790,61,17
2183156,36,0
2720169,12,1
3158882,3,1
3301311,8,0
3459155,3,1
3741567,4,1
3903538,19,1
4789748,13,1
4875295,0,1
4944468,3,0
1433772,1566,139
8839914,33,1
338920,331,1
3989457,153,1
6342450,124,2
10754595,165,1
11218196,9,1
11394563,101,0
11625873,94,1
11808177,29,4
11883013,66,1
11891197,206,4
12093708,421,12
12109853,72,1
12110782,302,1
12383864,120,1
12518952,258,1
13692198,199,1
13903373,119,1
149811,48,7
2021013,240,18
2869065,279,1
3053823,216,3
3063038,24,1
3814928,70,2
4086033,49,1
4229416,209,5
4404291,50,1
4410265,120,1
4659789,276,2
4662702,103,0
4727692,93,21
4763002,60,1
5027293,0,1
5246226,110,1
5276236,48,1
5451662,46,3
5555693,52,4
5739841,247,1
5864314,225,2
5927871,14,2
6040459,75,1
6062070,37,2
6080251,64,2
6405396,33,4
6550494,30,7
6770505,28,1
6933519,261,1
6951710,43,1
6970200,50,1
7133972,38,1
7540645,49,1
7651254,34,1
7897038,77,2
7934362,7,1
8110780,44,0
8618155,96,1
8635718,33,2
8716248,147,3
8765454,91,2
8855589,74,2
9116632,578,2
9398205,2,1
9491251,139,1
9518983,241,3
9606083,38,2
10679007,88,3
10732826,23,3
10983373,44,1
10994930,16,2
11078732,62,1
12594839,155,16
12741933,7,1
12820634,10,2
13014683,13,1
13323123,30,4
13452366,35,2
13456699,3,1
13561033,13,0
13570547,28,1
13575996,50,3
14031035,60,0
14114553,15,1
165623,22,2
253206,70,2
261195,12,2
272068,6,1
500228,14,1
577912,56,6
593777,21,1
611438,12,1
857532,47,3
935219,34,1
1481955,14,1
1674140,41,1
2599978,14,1
2809432,8,1
2931971,2,1
2936437,14,1
3527882,30,1
3591748,6,1
4071705,32,2
4084881,3,1
4432709,16,1
4928842,6,1
7464594,170,2
6722281,562,1
8535481,361,1
9864033,870,3
10205008,195,1
10549225,337,1
10897113,578,1
11159347,247,5
11169390,79,1
11387912,62,0
11444681,207,3
12010822,344,6
12180746,125,5
12359535,251,1
12411745,213,1
12573179,32,1
13287506,91,1
13971550,153,2
13980199,348,5
688468,362,19
724200,174,2
842089,75,1
1324951,282,1
1348862,47,2
1919973,26,0
2561104,500,3
3250499,39,3
3564685,107,12
4140904,825,7
4285940,1012,14
4400796,41,3
4406668,373,6
4432502,111,1
4988866,85,2
5097862,88,7
5288899,6,1
5414772,39,1
5599107,37,1
5692191,1281,1
5791767,10,0
5879413,89,4
6406385,62,1
6882856,121,1
7035704,81,1
7444566,400,4
7462477,63,2
7501514,49,1
7700225,156,4
7767522,27,1
7795914,29,1
7798535,43,1
7885630,73,2
7968652,6,1
7969159,225,1
8037073,242,3
8105871,132,5
8134556,86,1
8283297,134,7
8363740,46,1
8394963,46,1
8577326,69,1
8737531,127,3
9083927,11,3
9307860,32,1
9587562,8,1
9929789,33,4
10040485,31,1
10410248,66,8
10453750,34,7
10476427,23,1
10563567,19,1
10680335,56,1
10738033,108,2
10898564,136,18
11444167,24,2
12320025,64,1
12405600,54,2
12542246,40,2
13081911,52,4
13110180,69,2
13128721,74,1
13170534,3,1
13325383,5,1
13338432,19,1
13386807,33,1
13413436,48,1
13433013,9,1
13712425,24,2
12116,38,1
201485,19,3
287044,43,4
371348,5,1
611405,10,1
687261,19,7
690952,17,3
872506,49,2
944195,48,1
956018,41,5
1147848,32,2
1184957,104,4
1268830,14,3
1316531,32,1
1398155,7,1
1481315,95,3
1868489,43,1
2314237,39,2
2399002,12,2
3189744,130,2
3288043,21,0
3290986,5,1
3741524,25,1
3874217,7,3
3977396,27,1
3992234,9,1
4065896,29,2
4204602,19,3
6472673,242,4
11807942,376,1
13813717,47,1
4244977,93,1
8786930,1009,16
9449915,73,1
11615033,141,1
11633056,292,2
11852005,189,2
11878677,294,8
12010110,62,4
12146581,107,17
12203132,40,2
14022415,64,2
731900,661,13
1124662,93,1
1590649,58,2
1904940,19,1
2399521,116,1
2413996,118,1
2451761,93,1
3708047,17,1
3718018,61,4
4069984,66,1
4071940,14,1
4338883,85,1
4426190,216,1
4652536,119,2
4754918,69,7
4778458,484,1
4932882,18,1
5516894,45,1
5541204,210,3
5743623,84,4
5852078,6,1
5852165,79,0
5978382,327,5
6095125,223,10
6332973,208,26
6816620,38,2
7104914,38,2
7150283,43,2
7267534,30,1
7331710,72,1
7476858,53,1
7485918,41,1
7495768,28,1
7586800,17,1
8060954,24,0
8095794,86,2
8231229,7,1
8453123,152,1
8821112,166,2
9360325,65,3
9623033,20,2
10129219,2,1
10134859,12,1
10159950,95,1
10429005,52,1
10634692,65,1
10738219,39,1
10939703,20,8
13268971,3,1
13457917,40,5
13652649,22,1
13777008,158,8
6682,41,5
130281,92,8
509145,50,1
657758,8,1
766386,11,1
888272,74,1
1015936,83,1
1225452,56,1
1647353,36,2
1678427,24,1
1980810,19,1
2038872,43,5
2043496,32,1
2087440,20,3
2244965,8,1
2325362,0,1
2364940,6,1
2541497,23,2
2563393,36,1
2888231,28,2
2925730,8,1
2940929,18,1
3489315,4,1
3546762,0,1
3641402,38,0
3724839,2,1
4106253,25,4
4118347,11,1
4127092,28,0
4863905,10,0
10828235,11,1
2609759,96,3
6620744,292,1
9169999,136,1
10353973,945,2
11229543,63,1
11697638,7,1
11891234,159,1
12025209,475,1
12118176,44,2
12826966,259,3
13098804,49,1
195928,153,1
885268,248,1
1428910,675,2
1927802,99,1
3445545,72,2
3448388,277,9
3599467,109,0
3689505,112,3
3736573,58,1
4429463,161,5
4907149,414,1
5065506,8,1
5513313,76,7
5592593,143,1
5604832,209,3
5764664,45,2
5827818,49,2
5932352,38,1
6266139,101,2
6301588,153,1
6369811,229,2
6439618,104,1
6458621,53,2
6461725,53,17
6481725,76,1
7236986,156,5
7416814,74,1
7904068,122,4
8055080,5,1
8672610,22,1
8703127,6,1
8715309,18,2
9107145,33,1
9145834,104,1
9234626,44,2
9724126,36,1
9764471,32,1
10063519,16,1
10238654,30,1
10342062,69,1
10549701,337,17
10575156,42,1
11033733,11,1
12251984,71,1
12313687,51,5
12949964,202,14
13624809,35,1
13631529,62,3
13734796,51,2
14178489,34,1
291029,8,1
296933,57,3
592330,29,1
636631,58,1
840104,40,1
1150514,81,3
1160626,6,1
1585556,42,1
1785810,20,1
1804165,62,2
1911389,10,3
2081731,63,2
2109042,124,1
2179856,14,2
2202486,82,1
2302092,41,1
2741076,65,1
2773174,24,5
3075128,25,1
3637946,17,0
3821837,26,17
3884871,16,1
4059453,22,1
4064305,12,2
4578995,11,1
1625916,395,32
5381643,44,2
5647273,173,13
8130275,96,1
8231776,283,4
8625684,647,1
9626181,178,1
10056985,433,3
10244784,28,1
10695929,815,1
10986932,340,1
11154074,157,2
11618870,126,1
11961616,38,1
12088350,351,1
12172055,238,1
12419471,48,1
13633869,33,1
13649475,341,4
13760098,317,2
14213379,60,1
524662,333,3
1991847,22,2
2390358,126,1
2894025,191,1
2968045,16,1
4106157,200,2
4339194,79,1
4361727,46,1
4407626,44,1
4506057,25,1
4702579,210,8
4716446,63,1
5326654,508,17
5345169,87,1
5430752,180,1
5454115,106,2
5736945,66,1
5753342,115,1
5822383,48,10
5928501,11,1
6066093,145,5
6287703,10,1
6291639,28,1
6409165,127,10
6633070,65,1
6678135,15,2
6737359,48,1
6947640,10,1
6959446,31,1
7169814,48,1
7572380,16,1
7589362,39,6
8043016,118,1
8055228,181,1
8073161,18,2
8407394,163,6
8455363,34,1
8803573,14,1
8869860,243,1
8948691,44,1
8975287,75,2
9263229,83,5
9454830,41,2
9521331,7,4
9538451,93,1
9556425,36,2
9761657,41,1
10159406,8,2
10279082,74,2
10599138,8,1
10617912,15,1
10709485,97,1
10741800,50,3
10785486,87,4
10844303,38,8
11028751,129,30
11096408,107,1
12426011,58,1
12587795,5,1
13094429,18,1
13535405,38,2
13698581,45,4
13932789,15,1
13989639,45,2
13990374,7,2
18898,27,2
62534,124,1
144659,79,4
266302,25,1
279185,46,2
452293,58,1
500109,45,0
986457,25,2
1012478,50,6
1116260,20,1
1653969,33,1
1782933,49,2
1846483,23,1
1994659,66,1
2212852,28,1
2225102,18,1
2274600,36,3
2493734,13,1
2564928,15,1
2607218,33,1
2832899,6,1
2887540,5,1
2902989,12,1
3358866,19,1
3412036,20,3
3473128,5,1
3647208,6,2
3935275,17,1
4071162,11,1
4150869,38,1
4462435,2,1
4498807,22,0
4666606,12,1
11917474,713,1
7402604,182,1
10224119,22,1
2158797,236,1
8984617,71,1
11228678,219,2
11502961,896,1
11578479,611,2
11926440,82,1
11935406,133,1
12084812,148,4
12098968,475,4
12165247,70,1
12190485,33,1
12794905,50,1
13236609,38,1
13677439,216,9
14185950,33,1
987405,145,1
2590468,17,0
3228427,245,11
3511991,52,2
4324764,120,2
4662245,187,3
4685870,95,4
4790401,179,7
4801900,82,1
5600606,306,1
5967094,14,1
6104615,411,1
6214764,118,5
6524507,63,1
6661914,102,1
6728409,122,3
6731938,113,3
6930183,15,1
6995207,17,2
7230107,116,2
7357739,61,2
7862089,53,2
8246934,44,4
8456916,37,1
8774426,94,1
9240030,171,1
9294251,10,2
9483902,101,1
9536753,59,1
9870438,16,1
9974426,36,1
9997680,28,1
10151495,13,2
10543952,117,1
10972680,85,18
10974557,20,1
11030247,19,3
11051459,97,33
12216737,17,1
12401729,100,7
12579044,24,1
12659282,70,1
12891581,2,1
13028310,56,1
13140278,18,2
13142744,5,1
13697627,15,1
13713466,23,1
13799155,7,1
13870072,9,2
13874940,17,1
14009834,19,1
14230699,5,2
14246537,15,1
49217,9,1
156349,4,1
911048,45,1
961845,11,3
1132327,15,1
1157993,26,1
1173680,8,1
1486126,62,3
1609522,16,4
1768031,37,1
1782076,45,2
1888866,69,2
1897022,26,1
1905482,8,1
1926434,9,1
2107033,20,1
2580730,3,1
2602320,17,1
2929229,6,1
3195827,21,2
3322450,9,1
3590884,23,1
3652234,18,1
3693786,5,1
3746142,28,1
3843097,15,7
3961199,3,2
4036267,10,1
4191788,12,1
6507284,53,2
1740657,349,1
8133266,470,2
8299491,78,5
11199944,222,3
11590421,48,2
11682246,188,5
11739127,215,3
11927929,8,1
11972283,388,1
12691989,60,1
12944651,1194,9
13631555,164,2
14246190,64,2
407310,216,3
1414378,357,1
1492619,21,1
1573032,220,1
1586945,162,2
1985469,233,1
2171668,123,1
2519271,133,2
3463680,166,1
4295023,11,1
4473364,17,1
4507916,13,1
4550142,2,1
4781797,10,1
5037969,33,1
5103605,75,1
5237907,195,2
5297374,131,6
5310228,68,1
5569429,22,1
5646916,64,1
5825491,6,1
6291660,68,2
6309544,60,3
6664101,32,1
6843670,20,1
7236355,5,1
7263943,104,1
7267006,91,0
7794319,54,1
7963332,444,1
8006475,16,1
8135319,2189,4
8254959,59,1
8308797,70,10
8682788,37,1
8737584,23,2
8832086,32,3
8956768,5,2
8958726,31,1
9031891,208,14
9063526,71,1
9431286,49,1
9468593,58,2
9526307,7,1
9785295,75,1
10024514,37,1
10266874,29,1
10300130,34,1
10390920,65,1
10652542,12,1
12577655,104,3
12719920,110,4
12855165,65,1
12915155,0,1
12957195,31,1
13097748,23,2
13182002,64,1
13197489,25,3
13505980,15,4
14201449,14,1
14233454,37,4
45679,20,1
572100,117,8
667494,59,9
972160,23,1
1009929,72,1
1217344,15,0
1921412,4,1
2028619,8,5
2179635,24,1
2380325,26,2
2639476,36,2
2677448,25,2
2717188,60,1
2810937,48,1
2960183,19,0
3064237,18,1
3097045,34,2
3160986,13,1
3200668,53,1
3488279,42,1
3538828,22,2
3894852,50,4
3923759,21,0
4263172,11,3
4728987,3,0
11925863,337,1
12914774,166,2
9480654,187,9
2112996,473,2
6970125,268,1
7155468,7,1
7957620,8,1
8376837,97,3
9404302,204,1
10808688,144,3
11291926,158,2
11519931,23,2
11558473,104,3
11643112,93,2
11860178,77,2
11932671,168,1
12248908,95,1
13806511,150,1
13946554,103,1
13964113,1239,1
13996376,378,2
14127482,144,3
14285892,424,3
335102,22,1
1182526,33,1
1194179,195,2
1933219,65,1
2004923,14,1
2404743,31,1
2911871,70,2
3054848,288,3
3131206,99,2
3831980,3,1
4159886,2,1
4374805,134,6
5300908,20,2
5396218,130,1
5417168,25,1
5443790,22,1
5594178,8,1
5622526,143,8
5651584,98,1
5699875,186,14
5720541,30,1
5806946,18,2
5940283,44,1
6058806,29,1
6089138,97,6
6171723,123,3
6174764,807,1
6216802,38,1
6307393,74,1
6335479,241,5
6704481,208,6
6852739,158,1
6914327,64,1
6923517,60,6
6932771,56,1
7035063,196,1
7332553,277,1
7564380,30,1
7597795,121,3
7864773,106,1
8200025,36,1
8394016,193,14
8454860,21,1
8557023,286,1
9111701,34,3
9554456,154,18
9617975,52,3
9717100,1756,1
9797228,131,3
9987210,64,7
10230801,2,1
10443460,93,1
10457969,65,2
10578728,123,2
10672437,29,1
10793113,215,2
10861336,143,4
10958948,3,1
10968569,193,1
11034033,9,1
11036675,5,1
11138820,24,1
12065351,7,1
12263396,40,2
12365874,7,1
13145702,49,3
14030878,79,12
304334,10,1
412280,79,1
720318,131,8
811365,114,1
1433128,25,4
1484957,7,1
1672405,43,1
2013936,67,1
2014321,30,1
2166999,50,0
2180490,8,1
2335369,12,0
2341531,82,1
2376817,47,4
2421859,39,7
2654397,28,2
2799510,24,1
2856418,21,1
2937915,6,0
2982510,87,9
3143552,22,1
3819024,2,0
4846554,9,0
12179584,33,1
7951504,268,7
9941131,137,3
10035775,24,1
10654265,514,3
11155124,37,1
11164621,294,14
11191784,57,1
11300177,177,2
11526185,26,1
11816705,88,1
11882188,59,2
11957976,497,9
11978077,273,3
11990517,212,2
12048501,96,3
12088383,261,3
12120416,416,9
12724127,255,7
13831666,74,1
13919602,145,2
14257964,68,2
414184,217,2
1218297,666,7
1463461,23,1
1708417,284,5
1738841,208,13
1829917,87,2
1947386,117,8
2094846,161,16
2921824,42,2
3313304,532,9
4020187,64,4
4396514,179,1
4697770,144,7
4704920,78,5
4734108,5,1
5044965,36,1
5337713,136,12
5759569,46,8
6094144,122,2
6170638,72,1
6519656,202,3
6780897,98,1
6890773,36,1
6914639,50,2
6926281,29,4
7208253,18,1
7209467,126,3
7278806,9,2
7449647,194,3
7458345,73,1
7559714,226,1
7578650,39,1
7831488,134,1
8094051,198,8
8167722,25,1
8175773,45,1
8181868,52,2
8293266,139,1
8479294,78,1
8951228,12,1
9342812,14,1
9489319,29,1
9559722,22,2
9626494,85,2
9664297,9,1
10016088,15,1
10417783,155,4
10510630,29,2
10552407,160,1
10571017,66,1
10663439,12,1
10823203,81,3
10962539,65,2
12269571,16,1
12307171,105,1
12416554,35,2
12654629,32,2
12894627,12,1
13155998,10,1
13578811,29,1
13734984,20,1
89838,28,4
379141,53,0
498319,51,5
1650519,23,2
1994335,16,3
2203806,20,1
2267184,21,2
2381494,15,1
2757900,8,2
2885628,17,1
2911301,7,1
3071750,16,2
3518847,17,2
3543937,28,5
3694922,20,1
3765937,56,2
3978315,13,2
4086019,15,0
4322098,18,3
4633465,12,0
4777868,357,2
4790185,13,2
4720976,33,0
7495528,636,29
7571531,419,14
9159492,343,1
9213365,140,3
9322435,30,1
11189765,204,1
11207172,359,1
11354570,444,9
11997010,145,2
12010190,207,1
12163557,555,1
12319920,346,2
12580632,63,2
13044968,626,2
13652314,382,1
13861724,168,1
13919016,128,1
13920503,174,1
14128707,596,14
99360,144,1
695126,653,8
729612,65,1
1051484,184,2
1060537,96,1
1775873,8,1
1901116,150,1
2313807,47,2
3232010,245,16
3235492,247,7
4791548,48,2
5198907,211,2
5286271,123,12
5390571,140,1
5458629,99,1
5660677,160,10
5784942,43,2
5908013,118,2
5994735,142,4
6084207,46,13
6181939,104,8
6224391,202,1
6759119,83,5
6992834,60,2
7003679,883,9
7210539,154,3
7398389,44,1
7408362,1246,13
8010329,9,2
8021930,652,42
8192332,76,1
8338918,15,1
8689043,44,3
8776209,165,1
8889021,319,3
9193880,61,2
9336072,157,8
9616270,2,1
9787968,87,1
9991366,143,12
10198159,232,11
10618965,57,1
10752629,10,1
10877073,64,2
10972208,8,1
10984518,14,1
12339179,42,1
12578452,96,1
12580737,10,1
12656228,46,5
12983241,13,0
13610929,0,0
14104214,40,1
110346,24,1
114621,34,1
163929,57,1
410663,10,1
492533,39,0
549906,29,1
865753,22,1
1160406,52,1
1359442,12,1
1371317,14,0
1565583,105,1
2164534,7,1
2313852,10,1
2454746,101,1
3618728,12,1
3873221,48,1
4612076,44,3
4725758,10,2
4815092,31,0
9142948,749,1
3910624,44,4
7543357,542,4
7861221,91,3
8257979,107,2
9327130,130,5
10090763,149,1
10114369,214,1
10556740,261,0
11192310,521,1
11414018,770,6
11595756,124,4
11628829,310,1
11656911,915,7
12262765,314,2
12616649,109,1
12742968,491,15
14259502,12,1
14279714,25,1
261075,167,22
1962346,467,1
2027877,674,1
2210220,170,3
2862066,1017,10
3447790,171,1
3564850,224,3
3950732,96,4
4231088,584,2
4279747,106,3
4586227,102,1
4785744,183,5
4932824,80,3
5013334,122,1
5088784,170,2
5141546,30,1
5240569,109,1
5306014,142,5
5367523,99,1
5740123,36,1
5767707,52,3
5803860,33,5
6102339,88,1
6193072,240,4
6206031,59,1
6225410,77,15
6340780,25,1
6342082,127,1
6528983,33,3
6761750,37,1
7186964,26,5
7314450,97,3
7379124,127,2
7463158,102,5
7488103,40,1
7517968,99,3
7611432,51,5
7654578,67,1
7941536,28,2
8114951,5,1
8257387,49,1
8328810,83,4
8376497,49,1
8467119,10,1
9126747,17,1
9405202,40,2
9419578,188,3
9447494,30,3
9472002,139,2
9908191,240,12
9930381,16,9
10140476,94,4
10336162,69,5
10367009,32,5
10804649,71,13
12268295,34,7
12948037,22,1
13276153,6,2
13365599,15,1
13428700,67,11
13447876,22,2
13980053,23,1
92478,2,1
506680,5,1
523222,74,1
982209,4,1
1569695,40,3
1930271,29,1
2124644,15,1
2508880,17,1
3040074,42,1
3373925,2,1
3380619,43,0
3406183,93,2
5967059,152,1
7896322,64,3
8544825,179,1
9076984,245,2
10066088,149,1
10848603,34,2
11086264,436,1
11173372,31,1
11254502,92,1
11258768,43,2
11615544,431,5
11823925,100,0
11868386,205,3
11910529,114,1
12396348,29,1
13502720,209,2
13808204,82,1
13887639,282,17
13998134,167,1
14054051,114,1
14145146,50,1
14248481,39,2
66104,19,1
537216,282,3
617994,1153,8
793729,1259,1
1000573,83,1
1316900,12,1
1735911,22,1
2830540,200,2
3065111,302,1
3460783,99,1
4300587,161,1
4651391,35,5
4925706,9,1
5106829,13,1
5185057,49,1
5542543,33,1
5654746,108,3
5752937,159,3
5926228,187,1
5938743,49,3
6262278,70,1
6371636,73,2
6601355,70,1
6664856,131,4
6707152,1055,2
6745562,68,2
6852786,55,4
6954308,37,1
6979956,125,5
7003201,44,1
7131160,82,1
7276034,41,1
7322657,197,29
7464383,35,1
7643649,153,4
7783474,48,2
7846862,130,3
7860244,12,3
8232855,68,3
8298800,12,1
8304843,82,1
8372022,3,1
8459410,27,1
8806265,81,8
9412308,108,1
9628266,23,1
9968807,56,1
9998017,158,1
10093743,38,6
10410631,24,4
10455744,202,4
10680470,38,1
10875372,53,1
12271424,20,1
12304574,57,1
12551674,56,1
12640224,39,5
13509461,27,3
13510141,43,1
13515924,27,1
13700255,70,6
301716,43,1
452323,64,2
466145,23,1
600836,57,4
730993,18,1
1114349,2,1
1225520,36,6
1289919,2,1
1414212,41,0
1684849,15,1
1708926,22,21
1759346,0,1
2019053,32,6
2233648,3,1
2778084,9,1
2875046,19,2
2957949,12,1
2972110,51,1
3096195,15,0
3162579,7,1
3404608,109,1
3603401,6,0
3660087,44,4
3850474,22,4
9202179,77,1
10548606,187,8
11300170,90,1
11573278,178,5
11594791,78,2
11833301,63,10
11888927,29,1
11985404,61,1
12171794,192,3
12201001,319,1
12460747,28,1
13990804,83,12
14075229,187,2
14131783,95,1
14197218,196,1
1682145,138,29
3084983,99,1
3249767,63,1
3320191,89,1
3406482,45,1
3450628,137,10
3573872,210,1
4244645,87,1
4528782,24,1
4740466,53,1
4750711,65,1
4887748,51,1
5545956,74,0
5550249,158,18
5565002,172,1
5779703,68,12
5958697,19,1
6316810,138,2
6674899,41,1
6870645,117,6
6900815,152,1
7683901,34,2
7685988,16,1
7755213,19,1
7801325,48,3
7892131,23,1
7938462,76,5
7947775,155,3
8032165,156,2
8278694,71,1
8506618,73,1
8764570,27,1
9028713,7,1
9082616,33,1
9309822,102,1
9488026,50,1
9501099,477,3
9587517,6,1
9707294,8,6
10332608,47,2
10365096,27,1
10755416,85,1
10919203,15,2
11047762,6,1
11102992,123,2
11125889,17,1
12676629,57,4
12875713,282,6
13331609,49,1
13334255,45,1
13611089,18,1
13676551,45,2
13968757,4,1
14277091,71,12
22569,0,1
101562,3,1
163891,12,1
584451,20,4
1110786,21,1
1504939,16,1
1675382,21,1
1789082,0,1
1820645,13,1
2255703,11,2
2679270,21,2
2727981,5,1
2736534,3,1
3052750,34,1
3142208,593,2
3251935,2,1
3559960,5,1
3747390,41,8
3865004,51,1
4013187,89,1
4070395,13,1
4372792,5,0
4629015,53,0
4855101,12,0
8687171,46,1
14062283,42,1
6304427,182,1
9315178,94,1
11230448,129,4
11363520,23,1
11507554,319,5
11735198,133,1
11825053,164,2
11830858,345,2
11920438,276,4
11926109,214,1
12018092,294,9
13274727,265,3
13286549,337,1
14158789,255,1
368907,23,1
3515063,173,4
4892662,306,7
5238334,51,1
5338486,106,5
5450480,159,2
5530858,66,1
5535016,12,1
5679147,18,1
5697063,98,1
5766822,185,7
6135173,73,1
6273044,148,6
6655297,25,1
7334432,86,1
7411124,130,5
7421627,7,1
7514204,1415,43
7524406,60,5
7677247,241,6
7705251,228,4
8187671,431,1
8310676,190,3
8710660,67,1
8833066,252,9
8889067,62,1
8948116,31,1
9226455,14,1
9331451,50,1
9354687,86,1
9512023,141,10
9544376,28,1
9807215,66,1
9829882,24,3
9867939,15,1
9890504,11,1
10176646,32,1
10352393,13,1
10566862,2,1
10719359,25,1
10768303,75,1
11037517,153,1
11068855,41,2
11083482,48,4
12400891,18,2
12574993,32,1
12625222,53,1
13046783,50,3
35166,23,1
118295,58,2
506495,10,1
